0,-0.15091,-0.036796,-0.023555,-0.14822,-0.058186,-0.19674,0.1109,-0.025133,-0.1548,-0.06628,-0.14495,-0.047208,0.30525,-0.0067131,-0.12254,-0.052324,-0.069603,0.047612,-0.15016,-0.14362,0.025005,-0.11124,0.60188,0.010123,0.090201,-0.17941,0.24068,-0.015139,-0.065712,-0.096933,0.028651,-0.022865,-0.21699,-0.083905,-0.18621,-0.098791,0.31369,-0.16184,-0.21515,-0.078975,0.035464,-0.068849,0.027944,-0.10345,0.39883,-0.089516,-0.22763,-0.087793,-0.14033,-0.026684,0.11569,-0.20746,0.057848,0.17924,0.036328,0.076537,0.042406,-0.044397,0.032576,0.21942,-0.095199,-0.031707,-0.052474,-0.099779,-0.11597,-0.094366,-0.028192,-0.04733,0.16684,-0.243,-0.012972,-0.12096,0.36526,0.019681,0.050453,0.27833,0.025576,-0.15992,-0.049822,0.04231,-0.11332,-0.1997,0.10481,0.26058,0.077692,-0.1127,0.36859,-0.014438,0.68136,-0.098045,0.18016,-0.18691,0.0045741,0.33367,-0.10791,-0.035903,0.043187,-0.085197,-0.1266,0.1129,0.023708,-0.00039526,0.027914,0.0090272,0.027807,0.02771,0.0078932,-0.086185,-0.13894,-0.21202,0.033218,-0.0037574,0.70851,0.16177,-0.14059,0.027715,-0.085305,0.11645,-0.012276,0.4621,-0.11748,-0.048004,-0.11201,0.48919,0.30623,-0.070362,-0.0050993,0.042424,-0.015611,-0.14924,-0.24981,0.27461,-0.17482,0.019996,0.081729,-0.044711,-0.01313,0.096119,0.47886,0.58597,-0.017239,0.020659,-0.026919,-0.066592,-0.066627,-0.23101,-0.090163,-0.089888,-0.16156,0.39338,0.013294,0.40118,-0.10864,-0.17366,0.5006,0.43562,-0.043194,0.16899,0.044054,-0.043032,-0.0051163,-0.15798,-0.028859,0.018425,-0.16144,-0.11611,0.17996,0.42272,-0.19916,-0.13036,0.24447,-0.066068,-0.039446,5.672e-05,-0.056603,0.050434
-0.15091,0,0.22798,-0.12458,0.31235,-0.13732,0.024606,-0.084604,0.33792,0.040227,-0.2261,0.50616,-0.085105,-0.16234,-0.12506,-0.067515,0.30583,-0.18915,-0.012723,0.17442,-0.18243,-0.17175,-0.26498,-0.14079,0.026973,-0.058911,0.13231,-0.22959,0.074691,0.082862,0.03336,-0.13631,0.019685,0.12044,0.14594,0.021782,0.058761,-0.12949,0.0016477,0.3103,-0.041716,-0.058065,0.30438,-0.14275,0.032661,-0.1412,-0.23053,0.23065,0.014828,0.31864,-0.28355,-0.089683,0.4174,0.02266,-0.060103,-0.24104,-0.10108,-0.15721,-0.095401,0.10054,-0.076112,0.0026618,0.39352,0.18419,0.2954,-0.042856,-0.014362,0.087836,-0.22113,-0.10705,0.54802,-0.23173,0.083307,-0.025618,0.050798,-0.066662,-0.12734,-0.084888,0.44524,0.0026631,-0.27233,0.011236,0.15134,-0.0811,0.05643,-0.11977,0.22505,-0.15572,0.29295,-0.1386,0.42953,-0.043175,0.17419,0.11321,-0.15537,0.23509,-0.056167,-0.029042,0.095104,-0.10282,-0.048388,-0.12868,-0.21244,0.26401,-0.26743,-0.062143,0.068551,-0.099261,-0.050317,-0.012955,0.10063,-0.23506,-0.068698,-0.16749,-0.20955,0.48959,-0.11321,0.022385,-0.16875,-0.17107,-0.19835,0.35009,0.26948,0.2622,-0.15862,-0.089479,-0.043364,0.071301,-0.12455,0.094526,-0.00095964,0.12771,0.22148,0.058446,0.055583,-0.06568,-0.00032116,-0.11334,-0.11371,-0.11524,-0.11559,-0.029615,-0.20484,-0.098571,-0.10863,-0.084599,0.24537,0.11272,-0.16388,0.08208,-0.15097,-0.18007,-0.13218,0.19739,0.49829,-0.11785,-0.18959,-0.088723,-0.016282,-0.25304,0.064893,-0.14187,0.097024,-0.19435,-0.05102,0.34537,0.066606,-0.14542,-0.13489,0.36849,0.33803,-0.1487,-0.028066,-0.021344,0.013788,0.013326,-0.046307
-0.036796,0.22798,0,-0.10064,0.17095,0.18094,-0.046086,-0.059546,-0.01058,0.093083,-0.20807,0.39378,-0.0059804,-0.15225,-0.084006,0.069523,0.80861,-0.18462,0.034284,0.23621,-0.26286,-0.10803,-0.1639,-0.095281,0.019709,-0.027843,0.19145,-0.072486,0.0499,-0.15996,-0.16511,-0.074209,0.11846,0.055908,-0.012304,0.040827,-0.1438,0.017063,0.0010976,0.44583,-0.043009,0.18832,0.17467,-0.10373,-0.13345,0.22711,-0.088767,-0.15999,-0.10355,0.57001,-0.17059,-0.060091,-0.032908,0.25895,-0.040623,-0.062418,0.028337,-0.084807,-0.12695,0.045151,0.36617,-0.0061336,0.15717,-0.1445,-0.21335,-0.046002,0.17337,0.011908,-0.10248,0.4925,0.20444,-0.16458,-0.055918,0.21602,0.080338,-0.0649,0.23786,-0.053546,0.10966,-0.018037,-0.12727,-0.042828,0.041527,-0.036815,0.25431,-0.10061,-0.12108,-0.072659,0.11692,-0.053957,0.097704,0.50665,0.2927,-0.017542,0.066171,0.26215,0.0023827,-0.029503,0.018295,-0.16022,0.1092,-0.089376,-0.17745,-0.038321,-0.22822,-0.017552,0.2951,-0.058838,-0.070723,-0.039871,0.19976,-0.16013,-0.061292,-0.036972,0.074045,0.014272,-0.067016,-0.021064,0.082042,-0.099773,0.02504,0.22013,0.20919,-0.1748,0.059526,-0.0072909,-0.13729,0.10281,-0.075369,0.52284,-0.019721,-0.15525,0.13865,-0.14794,0.047478,-0.064739,0.06065,-0.094184,-0.08301,-0.039195,-0.047084,0.019972,-0.15753,0.29353,-0.1127,-0.27014,0.33181,-0.096868,-0.050176,-0.20724,0.17865,-0.16499,0.15991,-0.11187,0.59019,-0.074795,0.04993,-0.091965,0.41739,-0.17444,0.019876,-0.15764,-0.035621,-0.23114,0.018517,0.079575,-0.03662,-0.047918,0.12661,0.14948,0.091774,-0.010048,-0.19782,0.22842,0.012429,0.10124,0.0049703
-0.023555,-0.12458,-0.10064,0,-0.040652,0.19426,-0.019398,0.13904,0.089107,-0.10375,0.17659,-0.11572,0.054906,0.11375,0.029166,0.13216,-0.11082,0.32742,0.065943,0.0027103,0.14483,0.45982,0.087012,-0.05601,0.09735,0.11731,0.054537,-0.0060876,-0.004042,0.25656,0.008267,0.42324,0.1194,-0.1408,0.018234,0.085092,-0.014366,-0.084779,0.12201,-0.15414,0.13091,0.095765,-0.0353,0.090627,0.11938,-0.044972,0.28144,-0.050701,0.10314,-0.17905,0.34584,0.10624,-0.17858,0.019986,0.051986,0.08453,0.12528,0.42402,0.41184,0.17576,0.025312,0.091396,0.03076,-0.055385,0.036927,-0.0053565,0.19758,0.074529,0.36073,-0.071435,-0.22353,0.46272,0.048723,0.0099703,0.028858,0.20529,-0.014197,0.13569,-0.12591,0.23816,0.064021,0.027791,-0.11333,0.13257,-0.08196,0.19449,-0.01991,0.0040557,-0.039162,-0.063736,-0.12954,0.017731,-0.1622,0.21556,-0.051594,-0.10424,0.22201,0.11494,0.17445,0.043092,-0.12278,0.043652,0.26298,0.16217,0.41596,0.51214,0.028264,0.28445,-0.00059272,0.028084,-0.15944,0.38138,0.46728,-0.055391,-0.099702,-0.17519,0.12506,0.048024,-0.0382,0.62262,0.0031125,-0.12173,-0.050221,0.032458,-0.04317,0.12989,0.13968,0.048864,0.50087,-0.13921,0.0053893,-0.059283,0.071984,-0.034771,0.30448,0.16358,0.12054,-0.022043,0.18602,-0.039665,-0.0066528,-0.040091,0.22,-0.054246,0.050634,0.2163,-0.20902,-0.015051,0.065495,-0.025423,-0.079556,0.10103,0.024654,-0.060674,-0.19868,-0.066393,0.023352,0.31386,0.020674,0.17087,0.083321,0.17181,-0.078968,0.48953,0.40937,-0.18316,-0.024488,0.076191,0.042799,-0.17288,-0.1588,-0.11609,0.29735,0.056688,0.066801,0.056656,0.46675
-0.14822,0.31235,0.17095,-0.040652,0,-0.038117,-0.056761,-0.099037,0.15692,0.14239,-0.081942,0.20309,0.18627,-0.28196,-0.21515,0.040219,0.25499,0.0011398,-0.038404,0.74027,-0.13506,-0.15524,-0.18476,-0.1568,0.011099,-0.084735,0.34715,-0.2765,0.066914,-0.070164,-0.1573,-0.084091,0.047583,0.0511,-0.022479,0.52938,0.10701,-0.098787,0.10852,0.32815,0.21606,0.023737,0.23258,-0.18398,0.17409,-0.136,0.11002,0.0081885,0.1908,0.31568,-0.077011,-0.098181,0.21651,0.063709,-0.16864,-0.2326,-0.11139,-0.12766,0.013517,-0.04268,-0.035603,0.25088,0.2445,-0.039745,0.18882,0.15199,0.074614,0.13095,-0.075858,-0.13688,0.23684,-0.037901,0.19352,-0.15432,0.046325,-0.10505,-0.087208,-0.069804,0.61491,0.11669,-0.31884,0.099048,0.012751,-0.10584,-0.11894,-0.1369,-0.055052,-0.21468,0.17775,-0.14219,0.60015,-0.010994,0.26108,0.078767,-0.11123,0.64431,0.12328,-0.041891,0.35973,-0.054443,-0.21984,-0.18039,-0.24238,-0.02878,-0.16943,-0.039951,0.096404,-0.043288,0.0622,0.14395,0.030132,-0.2017,-0.0063623,-0.15711,-0.30164,0.47332,-0.098985,0.21443,-0.24739,-0.054673,-0.18174,0.64144,0.18021,0.11158,-0.15729,-0.20976,0.011687,0.1183,-0.095743,-0.0092505,0.17292,0.18384,-0.060775,-0.10995,0.036757,-0.10943,0.096658,-0.27316,-0.13191,-0.10288,-0.13089,0.13527,-0.13391,-0.17669,-0.18703,-0.17781,0.066911,0.31313,0.051995,-0.024503,-0.24503,-0.25091,-0.12055,0.18635,0.34308,-0.11811,-0.17418,0.035392,0.044588,-0.25355,0.11833,-0.1063,0.23774,-0.103,-0.017988,0.34544,0.14656,-0.16688,-0.12413,0.36637,0.44109,-0.13435,0.13732,-0.055891,-0.012139,0.081206,-0.025901
-0.058186,-0.13732,0.18094,0.19426,-0.038117,0,0.2076,0.093735,-0.14618,0.028115,0.15522,0.077736,-0.0029422,0.029817,0.06891,0.1595,0.087132,0.15545,0.23164,0.063451,0.08249,0.21425,0.1376,-0.11326,-0.0034332,0.16082,0.30359,0.13123,-0.039876,0.18967,-0.13763,0.15004,0.038777,0.038624,0.016381,0.15461,-0.08767,-0.10364,0.038431,0.094356,0.017526,0.061207,-0.036509,0.096646,-0.0019115,0.062176,0.32421,0.010755,-0.056456,-0.023532,0.24895,0.094707,-0.19899,0.014197,-0.038983,0.2177,0.42333,0.15616,0.12428,0.16613,0.058588,0.027923,-0.13892,-0.15773,-0.23546,0.17585,0.68988,-0.055192,0.37853,0.28606,-0.20868,0.20419,-0.074706,0.13828,-0.077607,0.017466,0.015067,0.11097,-0.15123,-0.017668,0.20951,-0.036018,-0.027935,0.1539,0.065581,0.03714,-0.12378,-0.048305,-0.11729,-0.076626,-0.2094,0.094664,0.11899,0.020825,-0.068163,-0.046249,0.068522,0.21833,0.013035,0.02017,-0.040345,0.14198,0.18861,-0.012051,0.22691,0.12168,0.029929,0.36907,-0.053626,0.22406,0.070912,0.34086,0.081203,-0.070342,0.071875,-0.26962,0.13125,-0.032715,0.22348,0.22168,-0.026571,-0.093399,-0.067512,-0.19382,-0.0054504,0.13088,0.070117,-0.098032,0.1183,0.21059,-0.033073,-0.06982,0.052061,-0.12362,0.056312,0.049233,-0.038701,0.046713,0.098349,-0.10028,-0.072225,-0.047336,0.20177,0.40797,0.023499,-0.014678,-0.0039311,0.037877,0.34156,-0.17413,0.075641,0.088427,0.037523,-0.1155,0.08005,-0.12286,-0.0094634,0.10764,0.033499,0.21389,-0.016223,0.11321,-0.046779,0.17151,0.19174,-0.15295,0.077387,0.17237,0.042179,-0.10575,-0.098814,-0.12043,0.02442,0.55645,-0.0091881,-0.034083,0.17616
-0.19674,0.024606,-0.046086,-0.019398,-0.056761,0.2076,0,-0.17206,-0.065226,0.32812,0.080464,0.28306,-0.027682,-0.084544,0.2866,0.10777,-0.14863,0.11338,-0.098385,0.062236,0.19171,-0.069131,0.45985,-0.22751,-0.08703,-0.17109,0.1848,0.029647,-0.040652,0.17284,0.064405,-0.084705,-0.091192,0.53352,0.20524,0.19887,0.10792,-0.15932,-0.00096985,0.138,-0.015343,-0.071696,0.049238,-0.068022,0.20472,-0.17113,0.070803,0.51687,-0.092165,-0.1339,0.20304,-0.16694,0.16164,-0.15392,-0.091704,0.085579,-0.078892,-0.11649,0.00068658,0.076906,-0.207,0.12484,-0.1576,-0.020594,-0.037757,0.3615,0.10558,-0.06521,-0.042106,0.10419,0.15525,0.070417,0.031249,-0.13671,-0.15952,-0.12104,-0.18008,-0.087296,-0.026435,-0.14241,0.30482,0.09116,0.096034,-0.16537,-0.12626,-0.059997,0.069933,-0.13361,-0.1209,-0.20949,-0.17934,-0.23398,0.25343,0.012217,-0.16878,-0.10717,-0.042557,-0.12792,-0.0031822,0.4195,-0.0033593,0.2347,0.043095,-0.05692,0.11476,-0.11067,-0.15139,-0.10262,0.15787,0.15885,0.3704,0.082376,-0.055432,-0.19427,0.16364,-0.10246,-0.088204,0.061329,0.011167,-0.0016615,-0.20976,-0.074072,-0.088708,-0.0024628,-0.20137,-0.081391,0.25805,-0.18527,-0.10487,0.077176,0.0081787,0.3264,-0.18265,0.14968,-0.091609,-0.14034,-0.12883,0.21054,-0.12261,-0.16749,-0.17003,-0.10547,-0.022456,0.16615,0.33555,0.041175,0.44069,0.043243,0.34019,0.17002,-0.064117,0.054136,-0.21011,0.0040474,0.03152,-0.184,-0.19052,0.048163,-0.25665,0.16843,-0.036671,-0.080095,0.13184,0.030126,-0.13416,0.15009,0.25076,-0.10533,-0.18515,-0.019619,0.096253,-0.17016,0.019126,0.03788,-0.062858,-0.11386,-0.10982
0.1109,-0.084604,-0.059546,0.13904,-0.099037,0.093735,-0.17206,0,0.095402,-0.16313,0.1257,-0.13142,-0.044112,0.04828,-0.0068732,-0.059476,-0.046491,0.0008401,0.25374,-0.14049,-0.060058,0.22881,-0.096454,0.098514,0.02705,0.4829,-0.078135,0.15235,-0.00029327,0.018338,0.04205,0.25908,0.029855,-0.13512,-0.063935,-0.14978,-0.081713,-0.0053482,-0.077053,-0.14737,-0.013551,0.00098502,-0.020241,0.33989,-0.099083,0.11417,0.0078109,-0.12882,-0.043149,-0.08536,0.0050125,0.62567,-0.081707,-0.014977,0.021876,0.1609,0.23312,0.28292,0.13475,0.073325,0.08482,-0.09436,0.045747,0.1678,-0.037826,-0.15062,0.13364,-0.030233,0.26724,-0.048667,-0.12425,0.029596,-0.073593,0.032,0.039051,0.37898,0.082638,0.28985,-0.088958,0.029579,0.15358,-0.096438,-0.027425,0.57687,-0.032959,0.34492,-0.066305,0.052239,0.014386,0.083066,-0.038028,0.08178,-0.11172,0.11508,0.026602,-0.086451,-0.010283,0.40682,-0.053943,-0.12313,-0.028316,0.14588,0.22823,0.10372,0.12857,0.31167,-0.040999,0.48122,-0.086134,-0.069193,-0.1028,0.10768,0.05215,0.091872,-0.022413,-0.029014,0.28429,-0.048097,0.006166,0.09902,0.12681,-0.085183,-0.010521,-0.0085544,0.14429,0.096834,-0.0607,0.0036626,0.28723,-0.15075,-0.071076,-0.11931,0.079863,-0.049721,0.13963,0.55689,0.0032004,0.043051,0.48614,0.048168,0.088172,-0.043831,0.26434,-0.11031,-0.045387,0.12643,-0.16621,-0.060887,-0.086618,-0.093546,0.034959,0.34529,0.098413,0.0354,-0.13192,0.047923,0.11836,0.055703,0.079616,0.23863,-0.013854,0.29558,-0.13335,0.12135,0.27652,-0.088646,-0.031861,0.22292,0.075223,-0.051273,-0.083468,-0.040909,-0.013613,0.014548,0.036665,-0.042901,0.29037
-0.025133,0.33792,-0.01058,0.089107,0.15692,-0.14618,-0.065226,0.095402,0,-0.027343,-0.039,0.11196,-0.017977,-0.077099,-0.081287,-0.12212,0.030053,0.0021584,0.034203,0.068139,-0.12169,0.082255,-0.17191,-0.014139,0.053584,0.075486,0.044085,-0.13362,0.065349,0.14326,0.047664,0.042833,-0.003765,-0.013993,0.22861,-0.00027064,0.015745,-0.075359,-0.053319,0.038527,0.023502,-0.040437,0.36125,-0.056214,0.12457,-0.058233,-0.10116,0.0642,0.024372,0.025379,-0.077934,0.090639,0.18048,-0.023978,-0.019894,-0.16063,-0.035925,0.097444,0.035138,0.22697,-0.035312,0.048064,0.49989,0.22511,0.34423,-0.045907,-0.067648,0.14181,-0.060499,-0.14491,0.16445,0.013034,0.056734,-0.1021,0.054426,0.086195,-0.064403,0.017903,0.24223,0.068194,-0.15254,-0.028988,-0.052454,0.045642,-0.13966,0.042155,0.25116,-0.071949,0.29191,-0.038967,0.251,-0.043883,-0.060241,0.48628,-0.074255,0.06335,0.033943,0.098398,0.13937,-0.074658,-0.1258,-0.048826,-0.12122,0.46815,-0.036362,0.1021,-0.020803,0.079442,-0.036466,-0.10291,-0.099723,-0.10387,0.15688,-0.054523,-0.1831,0.27181,0.00014657,0.037261,-0.21669,0.034521,-0.048196,0.15719,0.2213,0.30051,-0.041195,-0.040861,0.031687,0.067712,0.20796,-0.11419,-0.047495,0.058205,0.051447,0.041245,0.343,0.11897,0.030788,-0.089527,0.074318,-0.012556,0.0015012,-0.017091,-0.029839,-0.22165,-0.04828,0.049415,-0.015336,0.095541,-0.1386,0.044381,-0.17019,-0.077342,-0.049384,0.19993,0.12732,-0.012859,-0.037368,0.0056528,-0.019039,-0.11883,0.14807,0.052886,0.034833,0.041107,0.12263,0.14233,0.032429,-0.075355,-0.053948,0.053423,0.17394,-0.091937,0.20222,-0.13073,0.041994,-0.012691,0.1762
-0.1548,0.040227,0.093083,-0.10375,0.14239,0.028115,0.32812,-0.16313,-0.027343,0,-0.039803,0.19535,0.09429,-0.18668,0.084354,0.032107,0.045316,0.0049849,-0.082398,0.26043,0.056453,-0.1424,0.2463,-0.17723,-0.076818,-0.14893,0.11606,-0.080921,-0.017993,-0.090443,-0.027155,-0.13794,-0.096562,0.43086,0.075581,0.23257,0.17799,-0.11855,-0.02074,0.22931,0.061627,-0.066472,0.12518,-0.12119,0.14299,-0.13327,-0.02669,0.14421,-0.034984,0.075137,0.059868,-0.15107,0.16343,-0.071398,-0.13113,-0.032712,-0.11856,-0.13667,-0.056368,-0.041683,-0.13031,0.14711,-0.034985,-0.057768,-0.035486,0.41943,-0.026987,-0.040672,-0.16412,0.057294,0.17258,-0.064675,0.076403,-0.13249,-0.075549,-0.12348,-0.13437,-0.098713,0.11239,-0.089576,0.0086361,0.091901,0.094159,-0.15589,-0.10422,-0.13045,-0.025981,-0.16417,-0.037448,-0.1666,0.04806,-0.12109,0.34095,-0.017245,-0.13273,0.18761,-0.022873,-0.1116,0.030279,0.37802,-0.044069,0.055445,-0.15234,-0.10225,-0.085178,-0.12655,-0.068279,-0.1627,0.23051,0.11036,0.3505,-0.14388,-0.092225,-0.15139,0.031311,0.033461,-0.11203,0.14085,-0.06618,-0.092803,-0.18441,0.15631,0.011069,-0.027177,-0.17203,-0.16819,0.087349,-0.077824,-0.1161,0.097417,0.052139,0.23454,-0.16338,0.089339,-0.049967,-0.15309,-0.056928,0.0067751,-0.16331,-0.1099,-0.14045,0.0080499,-0.12916,0.066296,0.1409,-0.11032,0.33992,0.11364,0.25383,0.18558,-0.10291,-0.10629,-0.17589,0.0079586,0.15255,-0.13266,-0.16571,0.010669,-0.12763,-0.09321,-0.017812,-0.13686,0.38408,-0.12301,-0.12597,0.20465,0.1441,-0.14299,-0.15973,0.11425,0.18987,-0.11734,-0.048797,-0.045156,-0.058319,-0.048793,-0.11387
