0,-3.7259,-4.032,50.057,-2.9249,51.739,11.194,-8.8985,-5.8125,0.61325,-4.9898,-13.256,7.2017,9.6341,7.3128,54.588,-16.559,7.1099,44.834,-9.1451,35.612,29.504,-2.8745,27.673,-2.692,-5.6125,11.189,-12.557,20.163,15.124,-6.6683,-15.536,20.153,-3.765,13.636,27.891,8.1546,3.2972,-13.607,-1.5991,-10.521,17.744,14.233,6.8648,13.18,6.8011,-10.515,-4.2976,-24.401,-12.364,22.147,15.121,10.488,18.488,10.574,3.2634,12.208,-6.7186,8.6295,-9.732,25.455,-8.4216,6.9155,-7.8478,7.3768,1.3395,-0.28563,-10.78,-5.4043,-11.804,-14.734,-17.175,-13.393,-4.7041,-12.245,-17.21,-21.711,-18.663,-16.128,-9.0055,-15.402,-4.8339,-2.7737,-12.928,-1.9758,-11.933,-9.3675,-8.3248,-14.676,-7.563,-7.2261,-12.412,-16.526,-10.895,-9.1507,-17.314,-9.5199,4.777,-2.6724,-3.8051,-10.787,-2.5291,-1.0398,-9.3021,2.3673,1.8189,1.594,-2.9855,0.33771,-8.3293,-3.3491,-3.0593,-7.7888,-3.0935,-3.5649,2.8073,1.4981,-3.0478,-5.9135,-3.0021,-0.54383,4.7496,-5.03,1.453,-4.4808,2.6642,4.0525,-1.1512,1.5185,-7.8906,-2.2785,0.41609,-0.051325,-2.2107,-2.1325,-9.2002,-3.9604,1.7565,0.74301,-2.0682,-3.0029,-2.0067,4.3854,-1.601,-5.8412,-5.4671,0.50125,-3.3219,5.8944,5.3646,3.0549,7.1011,-4.1444,-4.0339,3.056,-4.7692,-3.9964,-0.018987,-1.805,-2.0054,0.29829,-2.2568,-4.4171,-1.976,4.2824,-0.8745,0.99737,1.8683,-2.2241,-3.316,-1.9706,4.5356,2.6378,-0.82184,-3.0096,-3.1736,2.9361,-2.9483,-5.333,-5.5602,3.6642,3.5289,-3.4129,-0.7652,-3.1582,-1.8466,-0.71064,-1.518,-3.3607,-2.7477,-0.34668,-0.49739,-1.0388,-2.8705,-2.327,1.1026,-0.34488,-6.6239,0.77106,2.4349
-3.7259,0,-9.6335,-3.6004,34.545,5.3656,17.592,9.0583,-0.33293,3.829,39.747,6.6081,-7.2187,-3.2612,-3.1808,-5.6306,-1.5287,37.36,-4.9314,-2.4142,5.8061,3.9053,0.7632,7.8177,-5.2233,-0.57222,-2.8829,4.7977,-5.932,14.025,-0.3827,1.484,-7.4926,-4.7979,5.7132,-7.7859,4.3477,-1.1841,4.9905,2.0188,2.035,4.1443,34.186,-2.9497,-6.1038,-1.7301,0.07988,4.556,2.9086,6.4974,-3.3487,-3.7894,2.5232,-3.7993,-4.8755,1.2509,22.789,4.4922,-10.447,1.006,-7.0145,-0.85359,1.0175,1.4886,-0.5781,-1.8539,4.2161,5.3131,4.2099,7.0385,6.6756,0.86228,2.8278,10.107,0.25437,-0.25899,2.7608,0.75698,-0.98627,2.0533,0.019382,1.6926,-0.62515,1.825,2.2473,1.8712,4.6373,2.9514,1.6709,1.0696,-2.1287,-1.7903,1.8203,1.6219,-2.008,0.016705,-0.89122,-1.4813,0.63546,-0.12058,5.0764,0.87691,2.9845,-3.5005,-1.9296,-1.3755,-1.5596,-0.40454,0.061893,-3.4581,3.7697,0.58773,-1.5925,-1.1412,2.3689,-0.41533,2.3847,-1.1571,-4.5294,-0.91763,1.1325,-1.266,2.52,3.5771,0.82212,-1.1722,2.6172,0.29612,-1.3923,1.5509,3.965,0.22504,0.071087,-0.31059,-0.061553,-2.611,-1.0171,-1.2149,0.12439,1.9464,-1.8236,1.2349,-0.094778,-2.1597,-0.037577,-1.8539,2.2869,-1.7195,0.16036,1.1557,0.64632,2.5029,-1.0568,0.63007,0.95854,0.093028,-0.50846,0.15952,-1.7234,-0.16962,-0.13953,0.076192,-2.236,0.25444,-1.318,0.14378,0.38661,-2.4737,-1.9243,0.14706,-2.1088,-3.6848,-0.030633,0.25258,1.2288,0.69924,-1.5783,-0.57103,-0.47172,-1.7203,-1.553,1.1662,-0.24394,-1.052,-1.1259,2.0498,-0.53718,-0.28077,-2.9225,-1.5107,-1.2125,-0.7666,-1.6463,-0.53109,0.62694,-1.2902,0.03108,-0.00062556,1.7811,1.441
-4.032,-9.6335,0,-13.53,1.7553,-15.25,-18.849,-21.783,13.06,12.525,-2.0532,-5.449,9.1097,16.067,-4.9717,-8.6157,-5.9875,-5.157,-9.4798,7.5242,-5.5893,-2.5007,19.251,-8.9449,18.64,11.929,11.285,-1.4785,-13.104,-2.5572,6.2093,-19.263,10.835,-2.2389,-1.033,15.472,-14.842,13.002,1.7315,8.4085,7.5495,-1.6231,-3.5116,-8.4124,3.4524,-8.58,-15.724,2.066,6.3125,-8.4213,14.332,-8.5683,-12.175,-10.221,-4.253,-8.831,0.25457,-10.97,-1.3228,18.555,19.502,20.423,-10.323,13.97,-8.3029,-5.0136,-14.388,-13.658,3.9925,-5.8681,3.7213,5.102,1.4281,4.0732,8.1953,-5.3518,-6.1218,-1.0735,0.1469,-2.192,1.4269,2.5519,-0.32516,-0.55856,-2.7034,5.1312,1.7484,6.3806,-3.4,5.6667,12.091,3.0605,-2.1729,7.6585,0.27209,-5.9511,9.4874,-2.6585,2.2714,7.5826,1.4937,5.3041,-4.9161,-7.5257,5.553,4.6379,-4.2708,-1.791,1.8102,12.921,-3.7164,3.8995,-0.5424,0.1499,-3.0736,4.3614,0.47535,2.1237,11.72,1.1786,-2.5835,-3.9576,3.0457,4.2209,-2.2812,-0.36067,-1.5332,-1.6169,-7.168,0.82458,-0.48477,-0.56335,0.01403,1.6786,0.22278,2.8556,-2.4079,-1.4976,-3.3299,2.4167,-0.87913,-1.8474,-4.847,-3.0265,-1.8597,2.5595,-2.0197,1.5755,-4.9488,-2.535,-5.8402,-0.8937,-2.308,-2.2624,2.6344,-2.2299,10.998,-0.85151,-0.12596,0.66867,-0.66717,0.50973,-1.2491,-2.0765,-3.3975,0.82147,-0.12233,-1.8495,1.2762,-2.5126,0.82061,3.025,-3.2682,0.56282,0.36454,-3.7267,1.0718,-1.0139,-1.9199,-2.1869,-0.87393,2.4131,-2.3419,-4.8891,1.1871,0.17966,-1.3171,-2.1545,5.0934,-0.17468,2.5424,0.24334,0.89422,1.4646,-3.9468,1.4488,-1.6322,-2.6126,-0.70939,-1.9997
50.057,-3.6004,-13.53,0,-17.289,47.183,17.61,-4.2615,-5.4581,-4.9031,-11.329,-13.557,6.5722,3.185,10.274,47.186,-11.292,0.38989,39.883,-8.6223,32.543,30.152,-5.9324,24.118,-5.7081,-5.7197,5.2036,-6.5293,16.071,-2.5866,-10.012,-9.4454,20.033,3.5503,20.653,19.199,26.646,-3.479,-13.197,-2.7681,-15.63,21.27,3.3288,14.579,12.769,17.105,5.1758,-5.2922,-19.554,-6.7489,8.3237,15.273,13.209,20.011,11.964,12.681,-0.079227,-0.97994,11.514,-14.281,17.722,-13.642,11.269,-8.7607,1.4912,0.27242,1.0126,-6.8429,-8.7729,-7.9346,-14.145,-18.373,-10.905,-6.3895,-9.1274,-8.3126,-12.269,-16.247,-11.349,-6.1642,-13.674,-7.9273,-1.4147,-11.854,1.0203,-8.4169,-10.514,-7.4284,-12.066,-6.7623,-8.1267,-9.6288,-12.358,-13.962,-2.055,-10.139,-10.906,2.8946,-5.3971,-4.7107,-14.116,-5.7279,4.083,-1.1033,-1.6765,-3.0804,5.6101,-3.0994,-0.021405,-8.0468,0.89637,-4.0163,-7.4836,-3.5169,1.3101,-0.81075,2.6669,-6.3631,-5.4304,-4.4788,-1.0053,6.2227,-4.5211,-7.5082,-1.2896,1.1674,-1.6288,-4.315,5.0672,-1.3178,-6.9342,0.23382,-3.2181,-2.0431,-4.087,-4.6148,-2.2025,-0.10389,4.6547,-6.4035,-2.4653,-2.9914,9.2258,-0.19865,-5.7937,-3.3328,-4.995,-2.3598,5.5443,3.4882,2.2449,-3.1544,-4.2916,-2.2986,-2.398,-4.3711,-6.938,0.77953,0.28817,-3.1415,-2.6149,-2.5033,-2.8544,-0.98574,1.8059,-2.3602,1.528,2.1722,-3.1229,-0.29405,-2.8735,4.2447,3.1,-5.1021,-5.3897,-0.44206,0.41088,-2.7601,-3.3991,-3.7412,0.85523,-2.3514,-4.0377,2.1679,-2.0995,-0.70022,-1.2865,-4.9596,-7.5558,-3.4773,-0.038117,-3.1516,-1.4708,-4.1816,-2.9778,-0.037921,-1.9751,-2.8893,3.4045,-0.14437
-2.9249,34.545,1.7553,-17.289,0,-4.1755,6.0821,0.71929,2.1639,8.4628,41.117,2.6519,-3.4298,5.0768,-7.599,-15.139,1.1492,29.24,-8.715,-2.1022,-3.5893,-12.771,0.488,3.5947,-3.6828,0.88055,-1.8501,-0.65679,-3.2918,10.137,6.1848,-1.2183,-7.872,-11.793,-4.1746,-3.4511,-15.587,3.9176,3.6756,1.541,2.8512,-2.4525,28.023,-11.823,-4.1733,-10.701,-9.6199,3.468,3.4126,0.57995,-2.6169,-3.6729,-6.969,-4.674,-1.2352,-7.1989,23.259,1.1071,-9.0413,4.011,0.18562,2.8688,-2.476,2.9426,4.3965,-4.7157,2.8358,1.6803,5.9976,2.3215,7.7422,8.3937,5.1923,7.2798,1.3706,-1.9138,2.9216,5.7753,2.8805,3.4738,2.3163,4.4401,-0.34387,4.5447,3.2697,0.87885,4.5535,0.67179,2.8658,3.1298,2.9773,0.92493,0.23025,5.5708,-0.37407,1.9699,3.327,2.4375,4.5686,4.6168,9.3521,4.7688,1.7201,-6.2338,2.535,2.3673,-2.2294,0.17948,-0.14803,1.8204,-0.16348,3.1819,1.5334,0.39136,-0.48479,4.1796,1.4058,2.1306,-0.68367,1.5539,3.1827,-1.742,3.1315,8.1128,-0.66886,-0.46325,3.6608,4.3291,-4.9936,-1.1782,5.6482,-0.56419,2.6342,0.26148,2.7757,0.88686,0.57808,2.3243,-0.18339,5.1622,0.2992,1.115,-3.6484,-0.3872,1.3079,-0.27871,3.1176,-4.3924,-0.37402,-1.1707,4.9747,6.957,0.68738,-1.1873,2.9014,1.4702,1.8453,-0.70135,-0.52578,0.8765,1.5287,0.16728,0.52169,0.94554,0.12336,1.0261,-1.521,-1.6924,1.3335,-2.2925,2.106,-2.2236,-1.6617,2.7092,2.4579,-1.262,0.012474,0.41177,-0.73151,-3.0887,-1.1372,4.0097,1.4303,-2.1941,-1.6146,0.80199,1.9005,2.6108,4.4651,1.8605,-0.64478,1.7125,-3.4232,0.74873,0.85143,-0.38935,0.79069,-1.0431,-2.8362,-0.54174
51.739,5.3656,-15.25,47.183,-4.1755,0,34.069,-4.0659,-6.6619,0.2513,0.29843,-12.326,4.3894,6.3855,3.7483,52.805,-13.08,12.579,52.589,-10.385,39.345,34.028,-7.622,35.692,-8.1989,-8.6288,10.166,-9.0191,13.388,11.427,-4.6653,-9.7744,24.311,-2.094,23.719,23.297,20.371,-2.2961,-12.792,-2.9494,-12.066,25.868,15.335,7.3117,8.0999,9.3117,-5.2093,-4.4927,-21.469,-9.1743,9.1633,11.15,17.448,12.775,11.223,5.8454,14.163,-3.4774,4.0197,-14.663,15.489,-12.123,7.5589,-9.4114,3.3071,-2.7623,3.3585,-6.9963,-5.1431,-8.1752,-12.529,-14.349,-9.6264,-4.2494,-13.231,-12.591,-14.645,-13.618,-14.541,-3.2593,-13.241,-5.4297,-2.0859,-10.704,0.16851,-9.0425,-7.698,-8.9612,-11.234,-8.3274,-7.8517,-9.7289,-12.912,-12.356,-6.4936,-11.318,-6.8677,4.5479,-2.5991,-1.568,-8.818,-1.4573,2.2378,-5.2394,-0.4506,1.0017,1.1868,-1.9838,-0.24478,-7.2485,-0.17529,-0.98942,-7.8058,-3.5844,-1.5519,4.7277,4.9769,-5.0523,-6.0493,-2.9146,0.20337,4.7721,-2.266,-0.65036,-1.2071,2.5433,2.326,-1.2295,0.90801,-5.6966,-2.2469,-0.37192,-0.1765,-2.4978,-3.6154,-6.342,-3.6086,3.7222,4.8334,-2.5918,-3.2776,-1.7569,7.4602,-1.4059,-5.2272,-4.3836,-0.75469,-4.9949,4.9161,5.6216,5.0719,4.891,-3.4338,-2.2245,-1.0779,-4.0225,-5.3537,0.89166,-2.3592,-3.2099,-0.71842,-2.1731,-4.1894,-0.51772,3.9536,-1.6416,1.035,1.1314,-1.1147,-1.7837,-2.5318,3.5681,2.2827,-3.7184,-3.2475,-2.3399,1.4766,-2.9406,-4.4714,-4.3226,2.2895,1.0799,-2.8038,0.22259,-3.8231,-0.96727,-0.77581,-1.6952,-5.4864,-3.0446,-1.1143,-1.5437,-2.5488,-3.4985,-1.5785,0.066754,-0.69446,-4.7381,-0.41076,1.0861
11.194,17.592,-18.849,17.61,6.0821,34.069,0,5.4638,-4.5266,-6.5198,16.557,-1.8594,-4.2431,-6.2246,1.3513,26.133,0.70558,20.08,31.485,-0.072698,17.15,18.673,-8.6728,40.114,-7.2647,-4.1828,7.9135,3.8721,0.33254,6.8457,-3.1767,2.7202,17.249,6.3929,31.967,5.3341,21.894,-7.7743,-3.5826,-9.9831,-7.5611,27.638,19.907,3.8787,-5.7232,6.942,5.3333,-5.6857,-7.3937,-2.0519,-1.3268,3.5277,24.128,2.9502,2.595,5.8566,19.872,2.7532,-1.6304,-6.9347,-1.544,-7.5121,3.8811,-3.4492,-3.6681,2.2455,3.7252,-1.5777,-5.8887,-0.70056,-6.6203,-6.8567,-2.5258,-1.6571,-7.1554,3.0821,0.5498,-3.3483,-5.1244,-1.0903,-7.9565,-1.9275,-0.57814,-4.1374,6.1647,-5.3468,-5.1533,-1.6293,-3.3067,-4.3019,-3.1939,-2.9885,-5.2351,-5.7705,4.1875,1.4648,-4.9022,2.7952,-1.1597,0.71213,-4.2526,-5.1131,4.9485,-0.38872,-5.0859,-5.2595,1.2754,-0.73196,0.099286,-3.5552,4.3432,2.2952,-2.7084,-5.6552,0.43546,0.96003,3.1516,-5.1207,-6.0479,-1.9693,1.7219,3.0068,-2.5869,-2.6926,-0.74231,-0.51,-3.106,-3.0899,0.88024,-0.64853,-3.6145,-1.5389,-2.9946,-2.0252,-2.2817,-1.7683,-0.58171,2.1265,7.6341,-3.9922,-1.5216,-1.6179,8.0783,2.1074,-3.113,-3.097,-2.569,-1.3187,0.81601,0.51948,3.0894,-2.8336,-1.8577,-2.8778,-1.4702,-1.3391,-4.1116,0.41148,2.413,-2.1609,-2.6443,-1.2359,-0.88804,-1.1706,-0.98887,-1.3383,0.30512,-0.51419,-1.4146,-0.69827,-2.2777,0.16387,0.83046,-2.7589,-2.6581,0.51377,-1.2296,-1.7143,-2.4976,-0.5785,-0.010851,-2.5407,-2.1035,-0.18282,-2.6831,-0.75446,0.48599,-3.3509,-5.9997,-1.3973,-1.5395,-1.5629,-0.97787,-3.032,-1.4082,-0.5086,-0.59114,-1.0295,1.208,-0.8033
-8.8985,9.0583,-21.783,-4.2615,0.71929,-4.0659,5.4638,0,-19.254,-12.288,-0.77775,19.157,-20.913,-28.713,4.8256,-4.5204,15.216,0.77706,-7.0677,16.352,-4.8065,-4.7249,-5.314,-2.2335,-10.814,-2.221,-14.669,38.798,-10.585,7.4341,2.5182,38.559,-10.785,4.363,-2.6163,-15.555,2.7108,-12.838,21.664,1.8139,5.2992,-13.568,1.1384,4.2775,-9.3039,4.6646,33.322,4.956,10.454,21.577,2.4564,-5.4266,-5.2057,-0.10538,-1.7817,4.9432,-3.9732,22.696,-12.713,5.1203,-13.659,5.9898,13.999,-4.6193,4.4899,21.604,19.957,20.47,-5.2142,12.423,4.3661,0.076873,7.2261,4.6552,1.4995,13.181,15.05,1.661,1.1741,-4.1862,0.47332,2.885,-0.55886,3.6942,7.5049,0.92095,5.2655,5.9737,16.168,-4.9698,-7.0155,-1.966,5.2555,4.3343,4.5071,6.6239,-5.207,-6.7313,-4.4767,-11.05,1.3157,-8.107,4.9186,3.9781,-7.1084,-10.938,-2.4897,2.4723,0.32908,-8.792,10.12,-4.6688,-1.2794,-8.7214,4.7939,-6.8171,-7.4943,-2.4434,-10.542,-2.182,-1.9117,-3.2388,3.6307,3.7954,-2.8501,-5.2049,-4.549,-1.6935,3.0529,1.0277,0.15003,-3.7697,-3.699,-1.8076,-2.6165,-4.1128,-1.1706,-5.3111,-0.62697,-3.6731,-3.8912,1.4255,-3.7855,1.0918,-1.2284,-3.8141,2.3642,3.7496,-1.6104,0.24206,-3.4852,-3.4955,-3.02,0.41187,-0.80386,-0.88999,-2.4885,-2.0471,-0.13603,0.4943,-1.297,-1.0826,0.66924,-1.2044,-1.5522,0.2427,1.0991,-3.0242,-3.7228,-0.33791,-3.0514,-7.2929,0.16017,3.4971,-2.6656,2.2288,-1.8612,0.050001,-1.1155,5.6415,-2.0512,-3.4533,0.62302,0.015372,-0.32455,-1.7228,-2.6414,1.2756,-6.5232,0.0043645,-1.4741,-1.402,2.3166,-1.6011,1.8205,-2.5568,0.82916,-1.9111,-0.75392,0.095155
-5.8125,-0.33293,13.06,-5.4581,2.1639,-6.6619,-4.5266,-19.254,0,15.141,4.1755,-9.4831,7.968,20.214,-5.8657,-5.5357,8.6259,-0.5803,-5.6705,-19.377,-0.61068,-2.7678,24.765,-7.2581,17.501,25.978,23.224,-5.9187,-5.8881,2.5638,7.3983,-28.391,-3.21,-1.9349,3.8029,-7.4389,-5.8272,18.403,-19.735,19.22,-9.3997,4.9587,-0.66804,-8.3064,-9.5089,-7.4173,-16.207,24.512,14.143,11.294,-17.854,-2.2292,-2.1599,-12.657,-7.6096,-8.0881,-0.59979,-0.11843,0.59334,22.578,-0.37763,20.448,-3.9188,28.147,9.9246,-14.157,-4.6423,-17.827,8.6986,-2.365,0.24982,14.32,1.9118,10.393,13.355,-5.4006,4.6712,10.39,7.5261,6.6597,0.73966,-2.7967,0.10324,5.2075,-6.5458,7.9499,8.4165,2.6466,-5.0145,15.634,19.211,7.8035,-0.97569,-5.926,4.799,6.2806,13.88,1.9503,3.5007,10.642,4.078,11.253,-1.6444,-8.1685,2.6266,3.0846,-2.3724,-1.1647,1.546,7.0321,-4.4999,8.5084,2.3318,7.5148,1.7948,2.5381,5.8742,1.027,3.9519,0.32405,2.5984,-2.1374,-0.49934,-6.7696,0.033003,-0.80205,-2.2915,-1.7005,-4.4017,0.017589,1.2002,1.9887,-1.3148,-0.18243,2.3085,3.9583,2.335,1.3564,0.68389,1.3824,-0.21347,-1.5467,-1.4471,-1.8495,-1.0902,4.08,-0.77998,-5.9768,-3.0898,-1.9537,-1.1154,0.14391,2.6112,-2.4449,5.9613,0.75945,0.9818,0.32793,1.4694,1.0595,-0.72337,2.3942,0.30914,-2.3604,-2.8727,1.385,-0.048121,-1.2602,1.2873,-0.92861,0.10845,0.8572,-1.0076,0.039943,1.9389,-1.4873,-3.0357,0.29005,0.020843,-6.7766,-1.2207,0.012873,-1.8783,-1.7528,-0.77009,1.0119,1.9684,-2.7895,2.4506,-1.0166,0.037426,0.18955,-5.9733,-1.4212,-0.29375,1.4749,-0.84523,2.2011,0.77778,-0.76639
0.61325,3.829,12.525,-4.9031,8.4628,0.2513,-6.5198,-12.288,15.141,0,6.1324,3.3878,4.0745,25.311,-14.414,-5.4744,5.192,2.7406,-4.8143,-10.753,4.4457,-4.665,6.5308,-10.565,0.12856,16.756,1.0872,-0.55105,-5.4079,5.5924,23.44,-18.943,-9.1325,-22.2,-3.8738,4.3267,-14.532,-3.6774,9.3363,13.802,9.8825,-1.5526,2.4428,-14.995,0.025707,-15.749,-17.13,30.127,4.197,-3.1342,5.9453,-9.139,-11.577,-13.058,-4.0996,-18.492,2.3613,-5.3557,-11.226,4.1857,11.64,8.5828,-15.716,10.23,9.0545,-28.427,8.1638,-8.2299,3.1713,-0.52517,4.4151,10.485,7.6842,4.6654,2.3526,-8.5181,0.76106,4.9381,1.1872,6.0944,-3.0699,2.1571,-0.65255,5.7861,-0.02894,1.783,6.6287,3.9678,-3.6398,11.785,5.7878,2.4108,5.3297,-1.8991,-3.7565,5.4529,16.556,4.5753,7.6864,2.0386,6.5123,7.4925,-2.4944,-16.559,4.4208,6.6128,-8.7836,-0.18203,2.5001,10.426,-7.0948,1.3328,-1.7793,3.4481,1.1093,8.8331,4.7765,2.4251,2.7719,2.3495,-0.87371,-1.5684,6.2541,3.1363,2.8262,-1.1873,6.2894,0.95594,-5.0862,-3.1755,7.0391,1.1657,1.4458,0.95052,0.020028,2.2613,-0.84124,5.0536,-6.9442,5.0658,-0.18056,0.68926,-3.512,-2.8894,-0.34269,-0.87464,1.9911,-10.774,-0.025481,-0.70553,-0.72627,10.887,1.2452,-2.2455,3.9052,0.17431,5.2006,-0.53527,-2.4314,1.2408,1.1829,1.613,0.18017,-4.2434,0.13099,2.3647,-1.2057,-1.7938,1.9349,-3.2813,2.0469,0.41887,-2.1743,-1.0783,3.5306,-2.3777,-0.11041,0.54931,-1.4076,-9.3939,1.3644,4.405,0.93326,-3.8859,-1.1785,1.0037,0.88525,1.8328,3.4695,-0.21159,0.10194,0.3839,-8.0277,0.23955,0.59425,0.64234,-0.42327,-0.21452,-3.6186,2.1495
